2.658	34.922
3.681	36.093
5.079	37.583
4.606	38.571
9.958	39.203
9.045	40.845
13.877	41.648
8.515	43.127
15.694	44.199
13.446	44.623
15.696	44.630
16.258	46.221
16.932	47.450
16.767	48.419
21.829	49.178
20.604	49.432
16.647	49.846
23.184	50.989
19.339	51.242
28.472	53.685
30.217	54.874
25.208	55.942
33.438	55.991
36.545	56.576
40.562	58.036
38.144	58.227
37.966	59.400
42.258	60.194
40.628	62.061
34.293	62.841
43.537	63.666
43.759	63.804
43.484	64.297
44.115	65.337
43.726	66.675
45.434	67.879
45.116	68.393
49.513	69.563
49.015	70.037
49.100	70.089
50.424	70.473
52.132	71.812
50.957	72.112
55.018	73.379
52.199	73.753
52.819	74.193
54.254	74.531
55.600	75.143
58.575	75.643
61.146	75.752
60.304	75.868
63.075	78.302
62.100	79.529
68.212	80.057
67.478	81.577
70.017	82.013
71.356	83.022
70.164	83.300
66.046	85.087
73.601	85.877
75.104	86.107
75.131	87.089
70.634	87.447
84.951	88.504
84.618	89.349
81.289	89.627
79.314	91.114
87.403	91.271
88.332	91.635
85.530	91.743
89.389	92.259
86.915	93.582
90.155	94.776
94.498	96.741
92.780	97.593
97.710	101.688
102.955	104.130
104.934	105.506
105.980	108.125
108.037	110.546
108.989	110.753
109.547	112.239
107.605	113.076
108.131	113.667
109.321	113.788
114.082	115.851
110.525	117.000
115.666	117.079
116.311	118.991
109.781	120.956
119.048	121.209
119.986	122.612
118.950	122.736
119.413	122.870
116.260	123.542
124.930	128.645
126.149	130.337
132.806	136.773
133.901	137.219
136.138	139.418
138.423	139.694
139.433	141.760
143.616	145.115
143.524	146.070
146.147	146.781
148.047	148.895
148.094	150.160
147.114	151.486
149.232	151.639
147.348	153.144
151.624	153.316
150.195	153.897
153.014	157.132
157.683	160.164
155.308	160.998
159.860	162.468
162.086	164.933
164.249	166.302
163.037	169.345
167.907	169.417
167.386	170.642
171.567	174.954
173.691	175.639
177.179	177.779
175.347	181.171
177.222	181.321
179.663	182.209
180.001	182.585
182.801	183.550
179.991	184.027
187.371	191.357
188.287	194.573
189.730	194.997
193.794	195.307
193.303	195.367
193.824	195.699
190.972	196.335
194.967	197.359
196.415	197.553
200.664	201.789
202.525	203.487
205.328	207.638
204.601	207.946
203.435	208.352
207.640	208.530
206.191	209.732
209.355	210.682
211.446	213.396
213.758	216.248
214.825	216.309
213.197	216.396
216.534	218.506
213.574	219.475
217.382	220.118
215.241	220.383
217.127	220.695
218.601	221.748
220.533	222.160
220.040	223.694
222.239	223.764
223.816	225.429
224.829	226.608
224.741	227.366
226.231	229.066
226.216	229.074
227.887	230.353
230.150	231.280
229.665	232.614
231.261	233.395
230.414	233.808
234.707	237.344
237.056	238.016
227.947	239.045
241.457	241.810
241.076	242.501
242.908	244.990
245.274	247.612
244.652	247.804
251.436	251.662
250.994	253.128
252.955	255.792
249.752	258.222
259.146	260.177
259.211	260.649
257.996	261.649
258.589	262.425
259.508	262.849
260.043	263.331
261.823	264.665
262.706	265.700
268.218	269.046
269.196	271.239
271.722	272.635
268.366	272.867
272.733	274.662
274.151	274.844
273.054	274.917
271.918	277.077
276.337	278.048
276.816	280.580
278.030	280.935
277.850	280.976
280.159	282.699
279.767	282.880
281.574	283.759
282.724	284.028
284.241	286.989
283.037	287.496
282.923	287.860
286.660	289.417
289.145	290.209
288.077	292.297
289.500	292.321
293.878	296.792
296.504	297.089
294.306	298.173
300.958	301.994
298.356	302.621
300.205	302.692
300.724	303.258
301.024	303.380
301.465	303.901
302.786	305.774
305.195	306.421
304.444	307.653
301.116	308.978
302.034	309.443
308.097	310.298
308.701	312.355
308.670	312.505
310.346	313.238
311.647	313.390
313.497	314.370
313.003	315.828
312.963	316.213
315.397	316.908
316.109	319.589
321.519	324.151
324.156	325.559
323.178	325.581
325.787	328.498
327.443	328.844
332.925	337.565
335.315	339.376
338.596	340.383
333.496	340.421
342.421	345.256
341.018	345.344
348.678	348.876
353.628	355.061
348.870	355.144
355.802	357.007
353.058	357.648
353.355	357.694
353.795	358.284
362.508	367.469
365.903	369.321
363.663	370.014
367.449	371.298
371.715	374.022
374.044	375.072
378.096	381.221
379.077	382.900
380.385	383.056
379.536	385.127
386.959	387.289
