1.718	55.683
3.186	56.575
1.674	57.918
3.741	59.939
3.634	60.523
4.352	61.447
5.063	62.356
9.889	62.995
8.866	63.152
9.854	63.447
12.734	64.132
19.400	64.441
22.998	65.440
22.315	66.189
14.125	67.117
33.440	67.793
37.117	68.080
42.900	70.440
41.596	71.353
51.604	72.761
43.162	74.674
47.909	75.232
54.028	75.574
59.640	76.785
53.330	77.602
75.912	78.869
78.221	79.951
78.857	80.427
76.756	81.263
78.495	83.362
81.651	85.567
82.652	85.577
80.914	88.587
95.095	96.691
97.876	100.832
99.457	101.851
99.618	102.513
106.465	107.866
109.158	110.714
107.022	111.038
109.427	112.057
111.026	112.790
112.865	113.881
117.616	119.761
117.515	119.799
122.444	124.231
123.849	124.839
121.115	125.838
125.846	128.087
124.688	129.875
124.697	131.040
132.079	138.030
141.724	142.948
139.752	143.438
139.532	143.604
146.736	150.600
147.848	151.089
147.527	151.471
155.238	157.438
155.973	160.150
158.409	161.450
161.502	163.385
167.735	170.378
167.661	171.452
172.589	175.755
173.307	176.263
178.102	181.768
181.900	183.225
190.551	191.533
192.428	193.752
205.525	206.343
205.347	207.917
211.416	212.478
210.630	213.383
212.876	213.736
209.375	214.356
212.915	215.267
216.070	216.693
214.705	218.189
225.818	227.440
229.648	233.220
230.415	234.527
230.931	235.565
228.644	237.967
236.370	238.624
238.412	240.976
240.988	244.048
243.036	244.501
243.622	245.974
244.823	250.127
247.475	251.414
252.093	254.754
255.681	256.526
255.989	256.910
258.758	260.592
260.051	263.989
261.324	266.428
265.347	267.159
265.684	268.160
265.918	269.995
264.120	270.646
267.591	270.818
271.059	273.177
270.825	274.232
276.262	279.430
282.392	284.238
278.783	284.564
285.671	286.755
281.229	288.104
290.484	292.781
287.974	292.926
292.265	294.184
293.147	295.062
296.012	297.248
299.431	301.828
303.969	304.500
310.916	311.846
308.668	313.062
309.842	314.792
320.674	321.899
324.445	325.219
321.066	325.305
324.523	326.233
325.241	327.421
327.555	328.428
328.414	329.122
328.734	331.239
329.665	333.879
332.355	334.102
329.797	334.643
344.186	344.861
349.843	350.572
349.576	353.301
355.298	359.144
360.972	361.808
363.143	363.964
381.074	382.176
381.522	385.044
385.231	387.589
386.534	390.790
386.206	391.096
388.790	393.712
392.471	395.313
396.821	400.037
399.741	401.279
409.353	410.929
407.412	411.393
410.511	412.666
415.353	416.955
416.495	418.665
417.603	419.671
417.014	420.824
421.333	423.185
424.953	427.301
424.838	427.722
420.283	427.739
427.729	431.588
428.500	432.751
432.637	434.745
429.875	435.648
433.602	436.076
437.013	440.762
438.934	440.944
439.228	441.290
439.468	442.476
438.610	444.356
444.313	448.307
447.170	449.573
447.691	452.429
450.005	452.664
453.211	455.682
460.402	460.677
458.649	462.620
458.918	465.000
462.177	465.366
463.393	466.632
474.882	476.600
485.074	486.383
486.548	486.850
484.847	488.066
489.226	490.940
490.775	492.658
493.732	495.686
495.093	499.041
496.983	500.251
498.746	500.380
504.645	508.082
509.234	510.047
507.953	510.750
510.811	511.439
510.867	512.994
513.309	516.151
510.744	520.229
518.010	525.306
524.957	525.739
526.932	530.866
532.704	533.550
535.118	536.734
537.734	539.254
534.205	539.264
537.801	539.398
541.668	544.130
545.633	546.436
544.314	546.591
552.130	553.573
552.541	554.143
553.565	557.226
554.824	559.501
556.123	559.959
557.685	560.629
559.558	561.938
560.910	563.496
557.598	564.640
564.504	565.634
566.479	569.702
568.209	570.667
572.127	574.581
573.995	579.958
580.044	580.914
578.337	582.231
